,winner
2998,1
2999,1
3000,0
3001,1
3002,0
3003,1
3004,0
3005,0
3006,0
3007,0
3008,1
3009,1
3010,0
3011,0
3012,0
3013,1
3014,0
3015,1
3016,1
3017,0
3018,0
3019,0
3020,1
3021,0
3022,0
3023,1
3024,0
3025,1
3026,0
3027,0
3028,1
3029,0
3030,0
3031,0
3032,0
3033,0
3034,0
3035,0
3036,0
3037,1
3038,0
3039,0
3040,1
3041,0
3042,1
3043,1
3044,1
3045,0
3046,1
3047,1
3048,1
3049,1
3050,1
3051,0
3052,1
3053,0
3054,1
3055,1
3056,0
3057,0
3058,0
3059,1
3060,1
3061,0
3062,1
3063,1
3064,0
3065,1
3066,0
3067,0
3068,0
3069,1
3070,0
3071,0
3072,1
3073,0
3074,0
3075,1
3076,1
3077,0
3078,1
3079,0
3080,1
3081,1
3082,1
3083,0
3084,1
3085,0
3086,1
3087,1
3088,1
3089,1
3090,0
3091,1
3092,0
3093,0
3094,1
3095,0
3096,1
3097,0
3098,1
3099,1
3100,0
3101,0
3102,0
3103,1
3104,1
3105,1
3106,1
3107,1
3108,0
3109,0
3110,0
3111,0
3112,1
3113,1
3114,0
3115,1
3116,0
3117,0
3118,1
3119,0
3120,0
3121,0
3122,1
3123,1
3124,0
3125,0
3126,1
3127,0
3128,1
3129,1
3130,1
3131,0
3132,0
3133,0
3134,0
3135,1
3136,1
3137,1
3138,1
3139,0
3140,0
3141,0
3142,1
3143,1
3144,1
3145,1
3146,0
3147,0
3148,0
3149,0
3150,1
3151,1
3152,1
3153,0
3154,1
3155,1
3156,0
3157,1
3158,0
3159,1
3160,1
3161,0
3162,0
3163,0
3164,1
3165,0
3166,0
3167,0
3168,0
3169,1
3170,0
3171,0
3172,1
3173,0
3174,0
3175,1
3176,1
3177,0
3178,1
3179,0
3180,0
3181,1
3182,0
3183,0
3184,1
3185,0
3186,0
3187,0
3188,1
3189,0
3190,1
3191,1
3192,1
3193,1
3194,0
3195,1
3196,1
3197,1
3198,0
3199,0
3200,1
3201,1
3202,1
3203,1
3204,1
3205,1
3206,1
3207,1
3208,0
3209,1
3210,1
3211,1
3212,1
3213,1
3214,0
3215,1
3216,0
3217,0
3218,0
3219,0
3220,0
3221,1
3222,1
3223,1
3224,1
3225,1
3226,1
3227,0
3228,1
3229,0
3230,0
3231,0
3232,0
3233,1
3234,0
3235,0
3236,0
3237,1
3238,0
3239,0
3240,1
3241,0
3242,0
3243,1
3244,0
3245,0
3246,1
3247,1
3248,0
3249,1
3250,1
3251,0
3252,1
3253,1
3254,0
3255,0
3256,0
3257,1
3258,0
3259,0
3260,0
3261,0
3262,0
3263,0
3264,0
3265,0
3266,1
3267,0
3268,0
3269,1
3270,1
3271,1
3272,0
3273,1
3274,1
3275,1
3276,0
3277,0
3278,0
3279,1
3280,1
3281,0
3282,0
3283,0
3284,1
3285,0
3286,1
3287,1
3288,0
3289,1
3290,0
3291,1
3292,0
3293,1
3294,0
3295,1
3296,0
3297,0
3298,1
3299,0
3300,0
3301,0
3302,1
3303,0
3304,0
3305,1
3306,0
3307,0
3308,0
3309,1
3310,0
3311,0
3312,0
3313,0
3314,0
3315,1
3316,1
3317,1
3318,0
3319,1
3320,0
3321,1
3322,0
3323,0
3324,0
3325,1
3326,1
3327,0
3328,0
3329,1
3330,1
3331,1
3332,0
3333,0
3334,0
3335,1
3336,0
3337,1
3338,1
3339,0
3340,0
3341,1
3342,1
3343,1
3344,0
3345,0
3346,0
3347,0
3348,0
3349,1
3350,1
3351,1
3352,0
3353,0
3354,0
3355,1
3356,1
3357,1
3358,0
3359,0
3360,0
3361,1
3362,1
3363,1
3364,1
3365,1
3366,0
3367,0
3368,1
3369,0
3370,1
3371,0
3372,0
3373,1
3374,1
3375,0
3376,0
3377,1
3378,0
3379,1
3380,1
3381,1
3382,1
3383,1
3384,1
3385,1
3386,1
3387,0
3388,1
3389,1
3390,1
3391,1
3392,0
3393,0
3394,0
3395,1
3396,0
3397,0
3398,1
3399,0
3400,0
3401,1
3402,1
3403,0
3404,0
3405,1
3406,0
3407,0
3408,1
3409,0
3410,0
3411,1
3412,1
3413,1
3414,0
3415,1
3416,0
3417,0
3418,1
3419,0
3420,0
3421,0
3422,1
3423,1
3424,1
3425,1
3426,0
3427,1
3428,0
3429,1
3430,0
3431,0
3432,0
3433,0
3434,1
3435,1
3436,0
3437,1
3438,0
3439,1
3440,1
3441,1
3442,0
3443,1
3444,1
3445,0
3446,1
3447,1
3448,1
3449,0
3450,1
3451,0
3452,0
3453,1
3454,0
3455,1
3456,0
3457,1
3458,0
3459,0
3460,1
3461,0
3462,1
3463,1
3464,0
3465,0
3466,1
3467,0
3468,1
3469,0
3470,0
3471,0
3472,1
3473,0
3474,1
3475,1
3476,1
3477,1
3478,1
3479,0
3480,0
3481,0
3482,0
3483,1
3484,0
3485,0
3486,1
3487,1
3488,1
3489,0
3490,0
3491,0
3492,0
3493,1
3494,0
3495,1
3496,1
3497,0
3498,0
3499,1
3500,0
3501,0
3502,1
3503,1
3504,1
3505,0
3506,0
3507,1
3508,0
3509,0
3510,1
3511,1
3512,0
3513,0
3514,0
3515,1
3516,1
3517,1
3518,0
3519,1
3520,0
3521,1
3522,0
3523,1
3524,0
3525,1
3526,0
3527,1
3528,1
3529,0
3530,0
3531,1
3532,0
3533,1
3534,1
3535,0
3536,0
3537,0
3538,0
3539,1
3540,0
3541,0
3542,1
3543,0
3544,1
3545,1
3546,0
3547,1
3548,0
3549,0
3550,1
3551,0
3552,1
3553,1
3554,0
3555,0
3556,1
3557,1
3558,1
3559,0
3560,1
3561,0
3562,0
3563,0
3564,1
3565,1
3566,1
3567,0
3568,1
3569,0
3570,0
3571,1
3572,0
3573,1
3574,1
3575,1
3576,0
3577,0
3578,0
3579,1
3580,0
3581,1
3582,1
3583,1
3584,0
3585,0
3586,0
3587,0
3588,1
3589,1
3590,0
3591,1
3592,1
3593,1
3594,1
3595,0
3596,0
3597,0
3598,0
3599,1
3600,0
3601,1
3602,0
3603,1
3604,0
3605,1
3606,1
3607,1
3608,0
3609,0
3610,1
3611,0
3612,0
3613,0
3614,0
3615,1
3616,1
3617,1
3618,0
3619,1
3620,0
3621,0
3622,0
3623,1
3624,1
3625,0
3626,0
3627,1
3628,0
3629,0
3630,1
3631,1
3632,1
3633,0
3634,0
3635,0
3636,0
3637,1
3638,1
3639,0
3640,1
3641,1
3642,1
3643,0
3644,0
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,1
3652,0
3653,0
3654,0
3655,0
3656,0
3657,1
3658,1
3659,1
3660,1
3661,1
3662,0
3663,0
3664,0
3665,1
3666,0
3667,1
3668,0
3669,0
3670,0
3671,1
3672,0
3673,0
3674,1
3675,0
3676,1
3677,0
3678,0
3679,0
3680,1
3681,1
3682,1
3683,0
3684,0
3685,1
3686,0
3687,1
3688,1
3689,0
3690,0
3691,1
3692,0
3693,0
3694,1
3695,0
3696,1
3697,0
3698,1
3699,1
3700,1
3701,0
3702,0
3703,0
3704,0
3705,0
3706,1
3707,1
3708,1
3709,1
3710,0
3711,1
3712,0
3713,0
3714,0
3715,1
3716,0
3717,0
3718,1
3719,1
3720,1
3721,1
3722,1
3723,1
3724,1
3725,0
3726,1
3727,1
3728,1
3729,1
3730,0
3731,0
3732,1
3733,0
3734,1
3735,0
3736,1
3737,0
3738,0
3739,1
3740,1
3741,0
3742,0
3743,1
3744,0
3745,0
3746,1
3747,1
3748,1
3749,1
3750,1
3751,0
3752,0
3753,0
3754,0
3755,0
3756,0
3757,0
3758,1
3759,0
3760,1
3761,0
3762,0
3763,1
3764,1
3765,0
3766,0
3767,1
3768,1
3769,1
3770,1
3771,0
3772,0
3773,1
3774,0
3775,1
3776,0
3777,1
3778,1
3779,1
3780,1
3781,1
3782,0
3783,0
3784,0
3785,0
3786,0
3787,1
3788,1
3789,0
3790,0
3791,1
3792,1
3793,0
3794,0
3795,0
3796,1
3797,0
3798,0
3799,1
3800,0
3801,1
3802,1
3803,0
3804,1
3805,0
3806,1
3807,1
3808,0
3809,1
3810,0
3811,1
3812,0
3813,1
3814,0
3815,1
3816,1
3817,0
3818,0
3819,1
3820,0
3821,0
3822,1
3823,1
3824,0
3825,1
3826,1
3827,0
3828,0
3829,0
3830,0
3831,0
3832,0
3833,1
3834,0
3835,0
3836,1
3837,1
3838,1
3839,0
3840,0
3841,0
3842,0
3843,1
3844,0
3845,0
3846,0
3847,0
3848,0
3849,0
3850,1
3851,1
3852,1
3853,1
3854,0
3855,1
3856,0
3857,1
3858,1
3859,0
3860,0
3861,1
3862,0
3863,1
3864,1
3865,1
3866,0
3867,0
3868,1
3869,0
3870,0
3871,0
3872,1
3873,1
3874,1
3875,0
3876,1
3877,0
3878,1
3879,0
3880,1
3881,0
3882,0
3883,0
3884,0
3885,1
3886,1
3887,0
3888,0
3889,0
3890,1
3891,1
3892,1
3893,0
3894,0
3895,0
3896,0
3897,1
3898,1
3899,0
3900,1
3901,1
3902,0
3903,1
3904,0
3905,1
3906,1
3907,0
3908,0
3909,0
3910,0
3911,0
3912,1
3913,1
3914,0
3915,0
3916,0
3917,0
3918,1
3919,1
3920,1
3921,0
3922,1
3923,0
3924,0
3925,0
3926,0
3927,1
3928,1
3929,0
3930,1
3931,1
3932,0
3933,0
3934,0
3935,1
3936,0
3937,0
3938,1
3939,1
3940,1
3941,1
3942,0
3943,1
3944,1
3945,1
3946,1
3947,1
3948,0
3949,0
3950,0
3951,1
3952,1
3953,0
3954,0
3955,0
3956,0
3957,0
3958,0
3959,1
3960,0
3961,1
3962,0
3963,1
3964,0
3965,0
3966,0
3967,0
3968,1
3969,0
3970,0
3971,1
3972,0
3973,0
3974,1
3975,1
3976,0
3977,0
3978,1
3979,1
3980,0
3981,0
3982,1
3983,0
3984,1
3985,1
3986,1
3987,0
3988,0
3989,0
3990,0
3991,0
3992,0
3993,1
3994,1
3995,0
3996,0
3997,0
3998,1
3999,0
4000,0
4001,1
4002,1
4003,0
4004,1
4005,1
4006,1
4007,0
4008,1
4009,0
4010,0
4011,1
4012,0
4013,0
4014,0
4015,1
4016,1
4017,1
4018,1
4019,0
4020,0
4021,0
4022,1
4023,0
4024,1
4025,0
4026,1
4027,1
4028,0
4029,1
4030,0
4031,1
4032,1
4033,1
4034,1
4035,0
4036,1
4037,1
4038,1
4039,1
4040,0
4041,1
4042,0
4043,0
4044,1
4045,0
4046,1
4047,0
4048,1
4049,1
4050,1
4051,0
4052,0
4053,1
4054,0
4055,0
4056,0
4057,1
4058,0
4059,1
4060,0
4061,1
4062,1
4063,1
4064,0
4065,1
4066,0
4067,1
4068,1
4069,0
4070,1
4071,1
4072,1
4073,1
4074,0
4075,0
4076,0
4077,0
4078,0
4079,1
4080,0
4081,0
4082,1
4083,1
4084,0
4085,1
4086,1
4087,1
4088,1
4089,0
4090,1
4091,1
4092,1
4093,0
4094,0
4095,0
4096,0
4097,0
4098,0
4099,1
4100,1
4101,0
4102,0
4103,1
4104,0
4105,1
4106,1
4107,1
4108,0
4109,1
4110,0
4111,0
4112,0
4113,0
4114,0
4115,1
4116,1
4117,0
4118,0
4119,0
4120,1
4121,0
4122,1
4123,1
4124,1
4125,0
4126,0
4127,0
4128,0
4129,0
4130,1
4131,0
4132,0
4133,0
4134,0
4135,0
4136,1
4137,0
4138,1
4139,1
4140,1
4141,1
4142,1
4143,1
4144,0
4145,1
4146,1
4147,1
4148,0
4149,0
4150,0
4151,0
4152,0
4153,0
4154,1
4155,0
4156,1
4157,1
4158,0
4159,0
4160,1
4161,0
4162,0
4163,0
4164,1
4165,1
4166,1
4167,1
4168,1
4169,1
4170,1
4171,1
4172,1
4173,0
4174,0
4175,0
4176,1
4177,1
4178,0
4179,1
4180,1
4181,1
4182,1
4183,1
4184,0
4185,1
4186,0
4187,0
4188,0
4189,0
4190,1
4191,1
4192,0
4193,1
4194,0
4195,0
4196,0
4197,1
4198,0
4199,1
4200,0
4201,0
4202,1
4203,0
4204,1
4205,1
4206,1
4207,1
4208,0
4209,1
4210,1
4211,1
4212,1
4213,0
4214,0
4215,0
4216,1
4217,1
4218,1
4219,0
4220,0
4221,1
4222,1
4223,0
4224,0
4225,0
4226,0
4227,0
4228,1
4229,0
4230,1
4231,1
4232,0
4233,0
4234,0
4235,0
4236,0
4237,1
4238,0
4239,1
4240,0
4241,1
4242,1
4243,0
4244,1
4245,0
4246,0
4247,0
4248,0
4249,0
4250,0
4251,0
4252,1
4253,1
4254,0
4255,1
4256,0
4257,1
4258,1
4259,0
4260,0
4261,1
4262,0
4263,0
4264,0
4265,0
4266,1
4267,1
4268,0
4269,0
4270,1
4271,1
4272,1
4273,0
4274,1
4275,0
4276,1
4277,0
4278,1
4279,0
4280,1
4281,0
4282,0
4283,0
4284,1
4285,0
4286,0
4287,1
4288,0
4289,1
4290,0
4291,1
4292,0
4293,1
4294,1
4295,0
4296,1
4297,1
4298,0
4299,1
4300,0
4301,0
4302,1
4303,1
4304,0
4305,0
4306,1
4307,0
4308,0
4309,0
4310,1
4311,1
4312,1
4313,1
4314,1
4315,0
4316,0
4317,0
4318,1
4319,1
4320,1
4321,1
4322,1
4323,0
4324,1
4325,0
4326,0
4327,0
4328,0
4329,0
4330,1
4331,1
4332,0
4333,1
4334,1
4335,0
4336,0
4337,1
4338,0
4339,1
4340,0
4341,1
4342,0
4343,1
4344,1
4345,1
4346,1
4347,1
4348,1
4349,1
4350,1
4351,0
4352,0
4353,0
4354,0
4355,1
4356,1
4357,1
4358,1
4359,1
4360,1
4361,1
4362,0
4363,0
4364,0
4365,0
4366,1
4367,0
4368,1
4369,0
4370,1
4371,1
4372,1
4373,0
4374,0
4375,0
4376,1
4377,1
4378,0
4379,0
4380,1
4381,1
4382,1
4383,1
4384,1
4385,0
4386,0
4387,1
4388,0
4389,1
4390,0
4391,0
4392,0
4393,0
4394,1
4395,1
4396,1
4397,1
4398,1
4399,1
4400,0
4401,0
4402,0
4403,0
4404,0
4405,1
4406,1
4407,0
4408,0
4409,1
4410,0
4411,0
4412,0
4413,0
4414,0
4415,1
4416,0
4417,1
4418,1
4419,1
4420,1
4421,1
4422,1
4423,1
4424,1
4425,1
4426,1
4427,1
4428,0
4429,1
4430,1
4431,1
4432,0
4433,0
4434,0
4435,1
4436,0
4437,1
4438,1
4439,1
4440,0
4441,0
4442,0
4443,0
4444,1
4445,1
4446,1
4447,1
4448,0
4449,1
4450,0
4451,1
4452,0
4453,1
4454,1
4455,0
4456,1
4457,1
4458,1
4459,0
4460,0
4461,0
4462,0
4463,0
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,1
4472,1
4473,0
4474,1
4475,1
4476,1
4477,0
4478,1
4479,1
4480,1
4481,0
4482,0
4483,0
4484,1
4485,0
4486,1
4487,0
4488,1
4489,0
4490,1
4491,1
4492,0
4493,0
4494,1
4495,0
4496,0
4497,0
4498,1
4499,0
4500,0
4501,1
4502,1
4503,1
4504,1
4505,1
4506,0
4507,1
4508,1
4509,0
4510,1
4511,0
4512,1
4513,1
4514,1
4515,1
4516,0
4517,1
4518,1
4519,1
4520,0
4521,0
4522,1
4523,1
4524,0
4525,0
4526,1
4527,0
4528,1
4529,0
4530,0
4531,0
4532,0
4533,0
4534,0
4535,1
4536,1
4537,0
4538,1
4539,1
4540,0
4541,0
4542,0
4543,0
4544,1
4545,1
4546,1
4547,1
4548,0
4549,0
4550,0
4551,0
4552,0
4553,1
4554,0
4555,1
4556,0
4557,0
4558,1
4559,1
4560,1
4561,1
4562,1
4563,1
4564,1
4565,1
4566,0
4567,1
4568,1
4569,0
4570,0
4571,1
4572,1
4573,1
4574,0
4575,0
4576,0
4577,0
4578,1
4579,0
4580,1
4581,0
4582,1
4583,1
4584,1
4585,0
4586,0
4587,0
4588,1
4589,1
4590,0
4591,0
4592,0
4593,0
4594,0
4595,0
4596,1
4597,1
4598,0
4599,0
4600,1
4601,0
4602,1
4603,1
4604,0
4605,0
4606,0
4607,0
4608,1
4609,0
4610,1
4611,1
4612,0
4613,1
4614,0
4615,1
4616,0
4617,0
4618,1
4619,1
4620,1
4621,1
4622,0
4623,0
4624,1
4625,1
4626,0
4627,1
4628,0
4629,0
4630,1
4631,1
4632,0
4633,1
4634,0
4635,1
4636,0
4637,1
4638,1
4639,1
4640,1
4641,0
4642,0
4643,1
4644,0
4645,1
4646,0
4647,0
4648,1
4649,1
4650,1
4651,0
4652,0
4653,1
4654,0
4655,0
4656,1
4657,0
4658,1
4659,0
4660,1
4661,1
4662,1
4663,1
4664,0
4665,0
4666,1
4667,0
4668,0
4669,0
4670,0
4671,0
4672,1
4673,0
4674,0
4675,1
4676,0
4677,1
4678,0
4679,1
4680,1
4681,0
4682,0
4683,1
4684,1
4685,1
4686,1
4687,1
4688,1
4689,1
4690,0
4691,1
4692,0
4693,0
4694,0
4695,1
4696,1
4697,0
4698,0
4699,1
4700,1
4701,1
4702,0
4703,1
4704,0
4705,1
4706,1
4707,0
4708,0
4709,0
4710,0
4711,1
4712,1
4713,1
4714,1
4715,0
4716,1
4717,1
4718,1
4719,1
4720,0
4721,1
4722,0
4723,1
4724,1
4725,0
4726,0
4727,0
4728,1
4729,1
4730,0
4731,1
4732,1
4733,1
4734,0
4735,1
4736,1
4737,0
4738,1
4739,1
4740,1
4741,1
4742,0
4743,1
4744,0
4745,0
4746,0
4747,1
4748,1
4749,0
4750,0
4751,0
4752,1
4753,1
4754,1
4755,0
4756,1
4757,0
4758,1
4759,0
4760,1
4761,0
4762,0
4763,0
4764,0
4765,0
4766,1
4767,0
4768,0
4769,0
4770,1
4771,0
4772,0
4773,1
4774,1
4775,0
4776,1
4777,0
4778,0
4779,0
4780,1
4781,0
4782,0
4783,1
4784,1
4785,0
4786,1
4787,0
4788,0
4789,0
4790,0
4791,1
4792,0
4793,1
4794,0
4795,0
4796,0
4797,1
4798,0
4799,1
4800,0
4801,0
4802,0
4803,1
4804,0
4805,0
4806,1
4807,0
4808,0
4809,0
4810,1
4811,0
4812,1
4813,0
4814,0
4815,1
4816,1
4817,0
4818,0
4819,0
4820,1
4821,0
4822,1
4823,1
4824,1
4825,1
4826,0
4827,0
4828,0
4829,1
4830,1
4831,0
4832,1
4833,0
4834,1
4835,1
4836,0
4837,1
4838,1
4839,1
4840,1
4841,0
4842,1
4843,0
4844,0
4845,0
4846,0
4847,0
4848,1
4849,1
4850,0
4851,0
4852,1
4853,1
4854,1
4855,0
4856,0
4857,1
4858,1
4859,0
4860,0
4861,0
4862,0
4863,1
4864,0
4865,0
4866,1
4867,1
4868,1
4869,1
4870,0
4871,0
4872,1
4873,1
4874,0
4875,0
4876,1
4877,1
4878,0
4879,0
4880,0
4881,0
4882,0
4883,0
4884,0
4885,1
4886,0
4887,1
4888,1
4889,0
4890,0
4891,0
4892,1
4893,1
4894,0
4895,1
4896,1
4897,0
4898,0
4899,1
4900,0
4901,0
4902,0
4903,1
4904,0
4905,1
4906,1
4907,1
4908,0
4909,1
4910,0
4911,1
4912,1
4913,0
4914,1
4915,0
4916,1
4917,1
4918,1
4919,0
4920,1
4921,0
4922,0
4923,0
4924,0
4925,1
4926,0
4927,1
4928,0
4929,1
4930,1
4931,0
4932,0
4933,1
4934,1
4935,1
4936,0
4937,0
4938,0
4939,1
4940,1
4941,1
4942,1
4943,1
4944,0
4945,1
4946,1
4947,0
4948,0
4949,1
4950,0
4951,0
4952,0
4953,0
4954,0
4955,1
4956,1
4957,0
4958,0
4959,0
4960,0
4961,0
4962,1
4963,1
4964,0
4965,0
4966,1
4967,1
4968,0
4969,0
4970,1
4971,0
4972,1
4973,1
4974,1
4975,0
4976,1
4977,0
4978,0
4979,1
4980,0
4981,1
4982,0
4983,1
4984,1
4985,1
4986,0
4987,1
4988,1
4989,0
4990,1
4991,0
4992,1
4993,1
4994,1
4995,1
4996,0
4997,1
4998,0
4999,0
5000,0
5001,1
5002,1
5003,0
5004,0
5005,1
5006,0
5007,0
5008,1
5009,1
5010,0
5011,1
5012,0
5013,0
5014,1
5015,0
5016,1
5017,0
5018,1
5019,1
5020,0
5021,1
5022,0
5023,0
5024,1
5025,0
5026,0
5027,1
5028,1
5029,1
5030,1
5031,0
5032,0
5033,1
5034,1
5035,0
5036,1
5037,0
5038,1
5039,1
5040,1
5041,0
5042,0
5043,0
5044,0
5045,0
5046,0
5047,0
5048,0
5049,0
5050,1
5051,0
5052,0
5053,1
5054,0
5055,1
5056,0
5057,1
5058,1
5059,1
5060,1
5061,0
5062,1
5063,0
5064,1
5065,1
5066,1
5067,0
5068,0
5069,1
5070,0
5071,1
5072,0
5073,1
5074,1
5075,1
5076,1
5077,0
5078,0
5079,1
5080,1
5081,0
5082,0
5083,1
5084,1
5085,1
5086,0
5087,0
5088,1
5089,0
5090,0
5091,0
5092,1
5093,0
5094,1
5095,0
5096,0
5097,0
5098,0
5099,1
5100,0
5101,0
5102,1
5103,0
5104,1
5105,0
5106,0
5107,0
5108,0
5109,1
5110,1
5111,1
5112,1
5113,1
5114,1
5115,0
5116,0
5117,0
5118,1
5119,1
5120,0
5121,1
5122,0
5123,0
5124,0
5125,0
5126,1
5127,1
5128,1
5129,0
5130,1
5131,1
5132,0
5133,1
5134,1
5135,0
5136,1
5137,1
5138,0
5139,1
5140,1
5141,0
5142,0
5143,1
5144,1
5145,1
5146,1
5147,0
5148,0
5149,0
5150,0
5151,1
5152,1
5153,1
5154,1
5155,1
5156,1
5157,0
5158,0
5159,0
5160,1
5161,0
5162,1
5163,1
5164,1
5165,1
5166,0
5167,0
5168,0
5169,0
5170,0
5171,0
5172,1
5173,0
5174,0
5175,1
5176,1
5177,0
5178,1
5179,1
5180,1
5181,0
5182,0
5183,1
5184,1
5185,1
5186,1
5187,1
5188,1
5189,0
5190,1
5191,0
5192,1
5193,0
5194,1
5195,1
5196,1
5197,1
5198,0
5199,1
5200,0
5201,1
5202,0
5203,1
5204,1
5205,1
5206,0
5207,0
5208,1
5209,0
5210,1
5211,1
5212,1
5213,0
5214,1
5215,0
5216,1
5217,1
5218,1
5219,1
5220,0
5221,0
5222,0
5223,0
5224,1
5225,0
5226,0
5227,0
5228,0
5229,1
5230,0
5231,1
5232,1
5233,0
5234,1
5235,1
5236,0
5237,1
5238,0
5239,0
5240,1
5241,1
5242,0
5243,1
5244,0
5245,0
5246,0
5247,1
5248,1
5249,0
5250,1
5251,0
5252,1
5253,1
5254,0
5255,0
5256,1
5257,1
5258,0
5259,0
5260,0
5261,0
5262,1
5263,1
5264,0
5265,0
5266,1
5267,0
5268,0
5269,1
5270,1
5271,0
5272,0
5273,0
5274,1
5275,1
5276,0
5277,0
5278,1
5279,0
5280,1
5281,0
5282,1
5283,0
5284,1
5285,1
5286,0
5287,0
5288,0
5289,1
5290,1
5291,0
5292,0
5293,0
5294,1
5295,1
5296,0
5297,1
5298,1
5299,1
5300,1
5301,0
5302,1
5303,1
5304,0
5305,1
5306,1
5307,1
5308,0
5309,0
5310,0
5311,1
5312,0
5313,1
5314,1
5315,1
5316,0
5317,0
5318,0
5319,1
5320,0
5321,1
5322,0
5323,1
5324,0
5325,0
5326,1
5327,0
5328,0
5329,1
5330,1
5331,1
5332,0
5333,0
5334,0
5335,0
5336,0
5337,1
5338,1
5339,0
5340,1
5341,1
5342,1
5343,1
5344,0
5345,1
5346,0
5347,1
5348,0
5349,1
5350,0
5351,1
5352,1
5353,0
5354,0
5355,0
5356,0
5357,1
5358,1
5359,1
5360,1
5361,0
5362,1
5363,0
5364,1
5365,0
5366,0
5367,1
5368,1
5369,0
5370,0
5371,1
5372,0
5373,0
5374,1
5375,1
5376,1
5377,1
5378,1
5379,1
5380,1
5381,0
5382,1
5383,0
5384,1
5385,0
5386,1
5387,0
5388,0
5389,1
5390,1
5391,1
5392,1
5393,1
5394,0
5395,0
5396,0
5397,1
5398,1
5399,0
5400,0
5401,0
5402,0
5403,0
5404,1
5405,0
5406,1
5407,1
5408,1
5409,1
5410,0
5411,1
5412,0
5413,1
5414,0
5415,0
5416,1
5417,0
5418,1
5419,1
5420,1
5421,1
5422,1
5423,0
5424,1
5425,0
5426,1
5427,1
5428,1
5429,1
5430,0
5431,0
5432,1
5433,1
5434,1
5435,0
5436,1
5437,1
5438,1
5439,1
5440,1
5441,1
5442,0
5443,0
5444,0
5445,0
5446,0
5447,1
5448,1
5449,0
5450,0
5451,0
5452,1
5453,0
5454,0
5455,1
5456,1
5457,1
5458,0
5459,1
5460,1
5461,1
5462,1
5463,1
5464,1
5465,1
5466,1
5467,0
5468,0
5469,0
5470,1
5471,1
5472,1
5473,1
5474,1
5475,1
5476,0
5477,1
5478,1
5479,0
5480,0
5481,1
5482,0
5483,1
5484,1
5485,0
5486,0
5487,1
5488,0
5489,1
5490,1
5491,0
5492,0
5493,1
5494,1
5495,0
5496,1
5497,1
5498,0
5499,1
5500,0
5501,0
5502,0
5503,0
5504,0
5505,1
5506,0
5507,0
5508,1
5509,1
5510,0
5511,0
5512,1
5513,0
5514,0
5515,0
5516,1
5517,1
5518,1
5519,1
5520,1
5521,0
5522,0
5523,1
5524,1
5525,0
5526,1
5527,1
5528,1
5529,1
5530,1
5531,1
5532,0
5533,1
5534,1
5535,0
5536,0
5537,1
5538,1
5539,0
5540,1
5541,0
5542,1
5543,0
5544,0
5545,1
5546,1
5547,0
5548,0
5549,1
5550,0
5551,0
5552,1
5553,0
5554,1
5555,1
5556,1
5557,0
5558,1
5559,0
5560,1
5561,1
5562,0
5563,0
5564,1
5565,1
5566,0
5567,1
5568,1
5569,1
5570,1
5571,0
5572,1
5573,0
5574,1
5575,1
5576,1
5577,1
5578,1
5579,1
5580,1
5581,1
5582,0
5583,0
5584,1
5585,0
5586,0
5587,1
5588,0
5589,0
5590,1
5591,1
5592,0
5593,1
5594,1
5595,0
5596,0
5597,1
5598,0
5599,0
5600,0
5601,0
5602,0
5603,1
5604,1
5605,0
5606,0
5607,0
5608,1
5609,1
5610,1
5611,0
5612,0
5613,0
5614,0
5615,0
5616,0
5617,1
5618,0
5619,1
5620,1
5621,0
5622,1
5623,1
5624,1
5625,1
5626,1
5627,1
5628,1
5629,0
5630,1
5631,1
5632,1
5633,0
5634,1
5635,0
5636,0
5637,0
5638,1
5639,1
5640,0
5641,0
5642,1
5643,0
5644,0
5645,1
5646,0
5647,1
5648,0
5649,0
5650,1
5651,1
5652,1
5653,0
5654,0
5655,0
5656,0
5657,0
5658,0
5659,1
5660,0
5661,1
5662,1
5663,0
5664,0
5665,1
5666,1
5667,0
5668,1
5669,0
5670,1
5671,1
5672,1
5673,1
5674,1
5675,1
5676,1
5677,1
5678,0
5679,0
5680,1
5681,0
5682,1
5683,0
5684,0
5685,0
5686,0
5687,1
5688,0
5689,0
5690,0
5691,0
5692,0
5693,0
5694,0
5695,1
5696,0
5697,0
5698,0
5699,0
5700,1
5701,0
5702,0
5703,1
5704,1
5705,1
5706,1
5707,0
5708,0
5709,1
5710,0
5711,1
5712,1
5713,0
5714,0
5715,1
5716,1
5717,0
5718,1
5719,1
5720,0
5721,1
5722,0
5723,0
5724,1
5725,1
5726,0
5727,1
5728,1
5729,1
5730,0
5731,1
5732,0
5733,0
5734,1
5735,0
5736,0
5737,0
5738,0
5739,0
5740,1
5741,0
5742,1
5743,1
5744,1
5745,0
5746,1
5747,1
5748,1
5749,0
5750,0
5751,0
5752,1
5753,1
5754,0
5755,1
5756,0
5757,1
5758,0
5759,1
5760,1
5761,0
5762,1
5763,1
5764,1
5765,0
5766,0
5767,0
5768,0
5769,1
5770,1
5771,0
5772,1
5773,0
5774,1
5775,0
5776,0
5777,0
5778,1
5779,1
5780,0
5781,1
5782,1
5783,0
5784,0
5785,1
5786,1
5787,1
5788,0
5789,1
5790,1
5791,0
5792,1
5793,0
5794,1
5795,1
5796,1
